# BEAST v10.5.0
# Generated Sat Feb 28 11:54:06 GMT 2026 [seed=1772279634185]
# -window -working -options
state	joint	prior	likelihood	rootHeight	treeLength	birthDeath.meanGrowthRate	birthDeath.relativeDeathRate	clock.rate	meanRate	treeLikelihood	branchRates	speciation
56400000	-498.957093658556	-2.6270961830974735	-496.3299974754585	0.316613920471465	1.1805306124742194	0.5455636626324116	0.503208780317181	1.0	1.0	-496.3299974754585	0.0	-1.3355106028098378
56410000	-501.8914273172279	-5.013232678014477	-496.8781946392134	0.351127313291954	1.3022252299071564	5.265418850401471	0.02089761264434566	1.0	1.0	-496.8781946392134	0.0	-1.9305275702943292
56420000	-498.7847499392566	-2.8914248715527013	-495.89332506770387	0.346394469650099	1.2744222623704002	1.7755793712674248	0.5018610722487769	1.0	1.0	-495.89332506770387	0.0	-0.952590453577758
56430000	-507.96148216186975	-3.5745799843933677	-504.3869021774764	0.5037464598837651	1.5069723106565052	1.4948506839754903	0.6532820031040764	1.0	1.0	-504.3869021774764	0.0	-1.7686894590332771
56440000	-499.0526225322623	-2.5489379232412124	-496.5036846090211	0.34626921534044774	1.305193349442745	1.8680619388699604	0.024930539874771222	1.0	1.0	-496.5036846090211	0.0	-0.5683663655136605
56450000	-498.6718010547894	-2.833075449776684	-495.8387256050127	0.32482522070273967	1.1665052003092418	2.3848662480451854	0.40129895986059083	1.0	1.0	-495.8387256050127	0.0	-0.6357235343174642
56460000	-499.87139478558305	-2.437115529168346	-497.4342792564147	0.3436322902181247	1.2566068558771197	1.1636997604545998	0.2777763583239167	1.0	1.0	-497.4342792564147	0.0	-0.8011574804723259
56470000	-498.361201307034	-2.7964921815099197	-495.5647091255241	0.3395548632286371	1.2073225953202629	2.6343572881332977	0.20851657259863102	1.0	1.0	-495.5647091255241	0.0	-0.503230746412526
56480000	-498.2828423720799	-2.3793816774552194	-495.9034606946247	0.3081179115111404	1.2091249024321673	1.32109991567938	0.4888702005970356	1.0	1.0	-495.9034606946247	0.0	-0.6608215441324672
56490000	-499.07914319453386	-2.438182197694851	-496.640960996839	0.3486860830371357	1.2693996927995412	1.3284074153237322	0.3454579372074515	1.0	1.0	-496.640960996839	0.0	-0.7158680958877734
56500000	-498.4443174223835	-2.609249408156094	-495.83506801422743	0.31219941453000344	1.1944499050705515	2.5122138206999147	0.14308459039515545	1.0	1.0	-495.83506801422743	0.0	-0.362300278288865
56510000	-499.0168229582329	-2.6337510982996837	-496.38307185993324	0.3629710697697798	1.367986456896385	1.5604982183999865	0.03872440908383202	1.0	1.0	-496.38307185993324	0.0	-0.7958935840621547
56520000	-499.71081001039784	-3.576190518317848	-496.13461949208	0.38864293586213156	1.3979612224353188	1.152380341694104	0.7711947337597086	1.0	1.0	-496.13461949208	0.0	-1.9463002508322202
56530000	-499.1296361582263	-2.51857731863581	-496.61105883959044	0.4001076388698227	1.3486303541338978	0.8951197459483751	0.5185927093829102	1.0	1.0	-496.61105883959044	0.0	-1.0307777420432735
56540000	-502.19862891495916	-2.9057487522198224	-499.2928801627393	0.3055607691103134	1.0912864491294394	3.6919565421097085	0.09425570554738412	1.0	1.0	-499.2928801627393	0.0	-0.2543592694946021
56550000	-499.4318890345254	-2.5487175706523733	-496.883171463873	0.3817820779423851	1.2572237151587886	1.2173259268487966	0.06835450202040946	1.0	1.0	-496.883171463873	0.0	-0.8842438651216157
56560000	-498.884789697636	-2.363127554216862	-496.5216621434191	0.2936585080586025	1.1194742601586871	2.689504869342399	0.009484913108161075	1.0	1.0	-496.5216621434191	0.0	-0.04934162833156608
56570000	-499.34154122038524	-2.031359937320768	-497.3101812830645	0.2905252982065682	1.066996659360186	1.4811552892824593	0.40144510937034256	1.0	1.0	-497.3101812830645	0.0	-0.2322084324955654
56580000	-500.40548330372985	-2.68600925021052	-497.7194740535193	0.28374154390374035	1.0953989976948997	2.556043422041847	0.37835127246676686	1.0	1.0	-497.7194740535193	0.0	-0.42230350490822904
56590000	-497.850322902652	-2.5166115576321135	-495.3337113450199	0.33641486295688205	1.2631812655826846	2.1224359831699213	0.006768630828136674	1.0	1.0	-495.3337113450199	0.0	-0.4260380302443497
56600000	-500.730472729195	-2.655535274922992	-498.074937454272	0.30063283221113596	1.0337610259314827	2.878877804411473	0.37691627974348263	1.0	1.0	-498.074937454272	0.0	-0.27299888328914346
56610000	-499.76240007611574	-2.5479429260264537	-497.2144571500893	0.35717983706264045	1.3229108308038617	1.1972175806387608	0.257963707920744	1.0	1.0	-497.2144571500893	0.0	-0.8941169470202135
56620000	-499.14455018279773	-2.779965162644638	-496.3645850201531	0.414749022605329	1.4259464890912743	1.1698835256858637	0.09107278517249749	1.0	1.0	-496.3645850201531	0.0	-1.1406994305036966
56630000	-499.8475791643933	-4.209055036776527	-495.6385241276168	0.3120327206156818	1.1907196119683667	4.917721022305039	0.055531955729447496	1.0	1.0	-495.6385241276168	0.0	-1.213702745668176
56640000	-501.4597470092936	-2.602547667561687	-498.8571993417319	0.3623329495900929	1.2666369515605225	2.328099281171235	0.024128809374454243	1.0	1.0	-498.8571993417319	0.0	-0.4277565555569232
56650000	-499.83386537332404	-3.091303774336297	-496.7425615989877	0.3695028380189717	1.3565269068965007	2.431221312993612	0.20217527409910813	1.0	1.0	-496.7425615989877	0.0	-0.875738412942543
56660000	-499.45477280038415	-2.382845470211085	-497.0719273301731	0.32700992938571205	1.2184581422943501	1.7633276416175894	0.1499196397982523	1.0	1.0	-497.0719273301731	0.0	-0.4496138823051487
56670000	-502.06799586701925	-3.176626943072979	-498.8913689239463	0.42812248657807433	1.5437519172285294	0.16934496478676644	0.8657657710381493	1.0	1.0	-498.8913689239463	0.0	-1.9157824189648718
56680000	-499.32029563025105	-3.5078112267825796	-495.8124844034685	0.33224787095264346	1.262739439577505	3.5493797845737447	0.11551862036149979	1.0	1.0	-495.8124844034685	0.0	-0.9008196459679643
56690000	-498.51232666858647	-2.2399052058793063	-496.27242146270714	0.2938880062737971	1.1357960301164616	1.324242354141129	0.19671704675869953	1.0	1.0	-496.27242146270714	0.0	-0.5197298759495949
56700000	-498.2523693690955	-2.6208481277548183	-495.6315212413407	0.3701807832315254	1.3122703983215944	1.964653208085693	0.11430879198585026	1.0	1.0	-495.6315212413407	0.0	-0.5977021044101093
56710000	-499.14719380756844	-3.1232467516252513	-496.0239470559432	0.3936709182284712	1.3569886756347063	2.8604883833992054	0.01456076073818749	1.0	1.0	-496.0239470559432	0.0	-0.7472729094831085
56720000	-498.66565093769646	-2.602237926266116	-496.0634130114303	0.3542743538504387	1.3452573174171814	0.733147616970894	0.5045571830992174	1.0	1.0	-496.0634130114303	0.0	-1.2066492334184629
56730000	-500.8042671205712	-2.5172585292504235	-498.2870085913208	0.32498778073469725	1.2262716937002107	2.1761024121284556	0.12799729751326164	1.0	1.0	-498.2870085913208	0.0	-0.4043216063904559
56740000	-499.9796304152058	-2.98470977929295	-496.9949206359129	0.37755696947268	1.416801445190691	0.6673010057296386	0.80977617089981	1.0	1.0	-496.9949206359129	0.0	-1.6264513627765893
56750000	-500.6938513947896	-3.232700407564513	-497.4611509872251	0.39313742656964096	1.467154127043622	0.7618232637441874	0.7980228374720633	1.0	1.0	-497.4611509872251	0.0	-1.8207624514014846
56760000	-502.3409635651817	-3.9482943843877454	-498.392669180794	0.4284780964564759	1.5807097532947214	2.7412694662690336	0.1638320668848153	1.0	1.0	-498.392669180794	0.0	-1.615453862157558
56770000	-499.77386109148404	-2.0986279640792818	-497.67523312740474	0.31941341062436585	1.1663911237628777	0.5116130385700254	0.7882136017661155	1.0	1.0	-497.67523312740474	0.0	-0.8245168926922286
56780000	-499.1145124223125	-3.4519505262234107	-495.6625618960891	0.35247692980005924	1.3443082470302863	2.6168317282975972	0.3183842968870558	1.0	1.0	-495.6625618960891	0.0	-1.1652610711625302
56790000	-498.1818431988719	-2.47645746945918	-495.7053857294127	0.3333137706953387	1.261512037959201	0.7709235251067685	0.7483240804552909	1.0	1.0	-495.7053857294127	0.0	-1.05932690582376
56800000	-502.96360385848214	-5.389323753173887	-497.5742801053083	0.35515210919164636	1.2945065469052117	4.437248376341085	0.3844118234923428	1.0	1.0	-497.5742801053083	0.0	-2.5215226044854884
56810000	-501.42706160605235	-2.9419420578880597	-498.4851195481643	0.37982932615895015	1.4191642128687534	1.7508032697442188	0.31985720997882966	1.0	1.0	-498.4851195481643	0.0	-1.0144561060167703
56820000	-498.83639530745677	-3.241636507973167	-495.5947587994836	0.35845673135757794	1.3185567777167655	1.9899360421225392	0.5013558501412675	1.0	1.0	-495.5947587994836	0.0	-1.2075125788795176
56830000	-499.7272429571328	-2.9490884831161024	-496.7781544740167	0.41951753921898965	1.5113530955452696	1.5760489522678323	0.2331313278336008	1.0	1.0	-496.7781544740167	0.0	-1.1037391098746463
56840000	-500.57534378529283	-2.3942157073301154	-498.18112807796274	0.3224380609286207	1.1128828364402787	0.9499922070306932	0.7998902562330714	1.0	1.0	-498.18112807796274	0.0	-0.8755058216209257
56850000	-499.7836811007565	-3.893041201619992	-495.8906398991365	0.335946491676714	1.2609269983175546	2.996763993310354	0.4397527170530979	1.0	1.0	-495.8906398991365	0.0	-1.4689905908461471
56860000	-505.28564650446515	-4.10823649412956	-501.17741001033556	0.4835690992163565	1.7159993285467179	1.3602305597563156	0.6508370230738154	1.0	1.0	-501.17741001033556	0.0	-2.369658041194766
56870000	-503.19616032482696	-2.6844580561038764	-500.51170226872307	0.394151221198461	1.296501035625222	2.162673596716977	0.1546648955573245	1.0	1.0	-500.51170226872307	0.0	-0.5770907372101554
56880000	-499.00553135368045	-2.3625871120801243	-496.64294424160033	0.31651916209019576	1.1619831837008567	2.3690437794959402	0.013641640867378154	1.0	1.0	-496.64294424160033	0.0	-0.17149484587724573
56890000	-501.12168780574166	-3.242742957908542	-497.8789448478331	0.28866340620192515	1.0774204290054687	0.48876294570171874	0.2928818983062925	1.0	1.0	-497.8789448478331	0.0	-1.9799422828150917
56900000	-500.71091934409776	-2.819226604491355	-497.8916927396064	0.3937679803190776	1.4237790781624948	1.8383298585141379	0.1348901381954754	1.0	1.0	-497.8916927396064	0.0	-0.8519671613937929
56910000	-498.6094879354378	-2.592826013833384	-496.01666192160445	0.33605349996311557	1.3220027666347332	1.173327219430702	0.18164465863856524	1.0	1.0	-496.01666192160445	0.0	-0.9517204465418778
56920000	-500.12296081919095	-2.3371183117605057	-497.78584250743046	0.3496050057655507	1.1889091159409906	0.6340684424712362	0.5649427626846788	1.0	1.0	-497.78584250743046	0.0	-0.9974760174011001
56930000	-500.6190715481063	-3.182656240759225	-497.4364153073471	0.39096782873690084	1.4982278248094374	2.0731548111570524	0.18650683469954696	1.0	1.0	-497.4364153073471	0.0	-1.1128694786897895
56940000	-498.3885534958522	-2.4289228769348195	-495.9596306189174	0.30706204278924426	1.1672181254134948	0.6419668131567301	0.8476661462998208	1.0	1.0	-495.9596306189174	0.0	-1.084875654467762
56950000	-498.7901463636475	-2.42447211301038	-496.36567425063714	0.35458898403504263	1.3031459596999373	0.6360848505414044	0.7145433412410396	1.0	1.0	-496.36567425063714	0.0	-1.083706566440616
56960000	-500.57363432765715	-3.0387767190945323	-497.5348576085626	0.4341187141588038	1.574103447986839	1.0890686427410563	0.498348601156029	1.0	1.0	-497.5348576085626	0.0	-1.4431314822433623
56970000	-502.8371730854395	-6.531601758624753	-496.30557132681474	0.3087144268197689	1.1963554884908774	3.1303379035094907	0.7970343341621887	1.0	1.0	-496.30557132681474	0.0	-4.061630324591335
56980000	-498.5027843654629	-2.6803707665028838	-495.82241359896	0.38601557674749215	1.3487356517226614	0.6698058271244562	0.4777783183122473	1.0	1.0	-495.82241359896	0.0	-1.3207013525531797
56990000	-498.54196818126644	-3.026802928389606	-495.51516525287684	0.34113167742749617	1.21557886660089	1.0749856036948826	0.8010490090345749	1.0	1.0	-495.51516525287684	0.0	-1.438844505925792
57000000	-499.51423371120734	-2.756266841287063	-496.75796686992027	0.41568806580358636	1.4687005098626493	0.8309720227921498	0.48575942741474337	1.0	1.0	-496.75796686992027	0.0	-1.3048885261076775
57010000	-506.10374830728523	-2.8411041309485494	-503.26264417633666	0.5793097265515217	1.6165706216926425	0.25508744195565614	0.8894245889201151	1.0	1.0	-503.26264417633666	0.0	-1.6387025867432565
57020000	-498.96259748329214	-3.099119695155004	-495.8634777881371	0.3329284368066141	1.2618167163662628	0.26473529878363794	0.7002733282836272	1.0	1.0	-495.8634777881371	0.0	-1.8983282931929648
57030000	-498.74266021083747	-2.6093823183753644	-496.1332778924621	0.29944284353842854	1.1455721461468649	2.3449125540570526	0.3279895414806029	1.0	1.0	-496.1332778924621	0.0	-0.42787931718357086
57040000	-498.20726459261033	-2.105059006736626	-496.1022055858737	0.29212892999766193	1.112028875900136	0.9413008827379533	0.4978740853230763	1.0	1.0	-496.1022055858737	0.0	-0.5912268700885805
57050000	-499.54426444347405	-2.7996742294281454	-496.7445902140459	0.36406892737606317	1.3543359480693253	0.7171371163171615	0.36626212670629116	1.0	1.0	-496.7445902140459	0.0	-1.4131977291183937
57060000	-503.11333596590976	-3.8311191480839164	-499.2822168178258	0.3960626618116249	1.3916416162102738	3.6308585183210997	0.00737167577052092	1.0	1.0	-499.2822168178258	0.0	-1.1986258521808986
57070000	-501.56338703159344	-4.393218798613068	-497.17016823298036	0.3202413061382188	1.223257344687283	4.428041627738457	0.21870677409759526	1.0	1.0	-497.17016823298036	0.0	-1.5279460882151499
57080000	-499.9384016886122	-2.8519463164295473	-497.0864553721827	0.37246440968659394	1.3980252683496455	0.970206255504956	0.1292015544295653	1.0	1.0	-497.0864553721827	0.0	-1.3219208156334674
57090000	-497.7875891424847	-2.291656013768214	-495.4959331287165	0.31212897370077936	1.1925164305093068	1.3150835095396043	0.33483431291168847	1.0	1.0	-495.4959331287165	0.0	-0.5761919891272405
57100000	-500.6998074435434	-4.825892903447162	-495.8739145400963	0.3710495933681492	1.2856641851156412	4.723450000855132	0.17108185904606327	1.0	1.0	-495.8739145400963	0.0	-1.8811053837396
57110000	-499.90640206242205	-2.811743477985712	-497.09465858443633	0.3717290921411194	1.3942059519508563	1.68190282022906	0.2917340854932478	1.0	1.0	-497.09465858443633	0.0	-0.9161982190473605
57120000	-499.58853051472454	-3.0785157100735026	-496.51001480465106	0.28016187472822807	1.07569995118896	0.6163929101895159	0.1800938341909108	1.0	1.0	-496.51001480465106	0.0	-1.748677815717778
57130000	-498.93515502801387	-2.247156122662391	-496.6879989053515	0.3046064863124547	1.1149571959640328	2.2675732406528897	0.07638245707681922	1.0	1.0	-496.6879989053515	0.0	-0.09673872521559912
57140000	-499.09008548816325	-2.321529009450954	-496.7685564787123	0.30541450321897845	1.083063877800544	1.1797821379509743	0.09491761743986571	1.0	1.0	-496.7685564787123	0.0	-0.676979052192666
57150000	-500.83462235139365	-3.0552070805061535	-497.7794152708875	0.3278364538040206	1.1382102009024886	3.2566217247824003	0.2412417842695862	1.0	1.0	-497.7794152708875	0.0	-0.5428577257645205
57160000	-498.9242267104402	-2.6913971581236575	-496.23282955231656	0.35251154445005595	1.296437404332327	2.142057148440251	0.154157144494803	1.0	1.0	-496.23282955231656	0.0	-0.5926146144674441
57170000	-498.5052570454906	-2.87851060387238	-495.62674644161825	0.3438233986421357	1.2144510193644824	2.706613127225694	0.21612843201927365	1.0	1.0	-495.62674644161825	0.0	-0.5584047652813438
57180000	-498.7728185176093	-2.327280270028341	-496.445538247581	0.3294613326436264	1.2301510597676713	0.8305064257400324	0.54098850050511	1.0	1.0	-496.445538247581	0.0	-0.8761671303477832
57190000	-509.94680953165573	-10.530950633221295	-499.41585889843446	0.3926017012133668	1.3527737305715537	9.025818892495334	0.2594007427581602	1.0	1.0	-499.41585889843446	0.0	-6.686410161431908
57200000	-498.58808792893717	-2.5554476747555297	-496.0326402541816	0.3140263313131526	1.1572468783241279	2.8478744449663678	0.030184392261092985	1.0	1.0	-496.0326402541816	0.0	-0.1839891182686877
57210000	-503.7830075107127	-3.3144387233037924	-500.4685687874089	0.49631755056828813	1.7036003609400225	1.4175881528680647	0.3317488215760552	1.0	1.0	-500.4685687874089	0.0	-1.546887680285827
57220000	-499.0443038510547	-2.194672417622825	-496.84963143343185	0.3306729719324033	1.1267410176207246	1.7968802782600666	0.09264823089780297	1.0	1.0	-496.84963143343185	0.0	-0.24613835801746387
57230000	-498.7347982823904	-2.6341374237190087	-496.1006608586714	0.4005597109709017	1.3903933333586105	0.8815786117824644	0.4430750393895469	1.0	1.0	-496.1006608586714	0.0	-1.1540040923212334
57240000	-498.346266455325	-2.8964566449874942	-495.4498098103375	0.34099576622991895	1.2822807537832597	0.9112940738434778	0.03846948653167258	1.0	1.0	-495.4498098103375	0.0	-1.3995186909477293
57250000	-499.8631513084738	-2.2611302244920695	-497.6020210839817	0.28682720832211883	1.037045604035212	1.0549571780060525	0.18546026469170648	1.0	1.0	-497.6020210839817	0.0	-0.6841459809057302
57260000	-500.1083608014425	-3.7289310687494424	-496.37942973269304	0.3448672607336389	1.3553652443881132	0.30276506468126063	0.5102455983426663	1.0	1.0	-496.37942973269304	0.0	-2.528850261762404
57270000	-500.7337565207998	-4.190349480482164	-496.5434070403176	0.2998008606228915	1.0901186415002513	2.9208596219279954	0.6642681618146773	1.0	1.0	-496.5434070403176	0.0	-1.7929197769840872
57280000	-500.8058649845821	-3.3037256701612354	-497.5021393144209	0.2822556893630531	1.0452008110917124	2.134644724964081	0.7090584130118031	1.0	1.0	-497.5021393144209	0.0	-1.2080398500844125
57290000	-501.78442753035796	-3.864090086365953	-497.920337443992	0.4616387738514397	1.4844243364489063	2.1291980505730366	0.5049114517001497	1.0	1.0	-497.920337443992	0.0	-1.7706831924549649
57300000	-499.66639489557906	-3.04684384689312	-496.61955104868593	0.38270740636356015	1.452862329320418	2.3163574539089353	0.03135578322937205	1.0	1.0	-496.61955104868593	0.0	-0.876755135473007
57310000	-504.88861714309024	-4.13925301934649	-500.74936412374376	0.4767023623475309	1.6797724889265426	2.0919023743851497	0.4084506444351385	1.0	1.0	-500.74936412374376	0.0	-2.061529878441905
57320000	-504.3972840582195	-3.572760328875028	-500.8245237293445	0.4701417010260249	1.6513322152352214	0.7683139830540195	0.7792200154212093	1.0	1.0	-500.8245237293445	0.0	-2.1571188670758255
57330000	-501.8652340657752	-4.156442363171554	-497.70879170260366	0.4191147185781218	1.4663130493596757	3.4540898847791803	0.10935114015770005	1.0	1.0	-497.70879170260366	0.0	-1.5797267155724475
57340000	-499.95617721046636	-3.010930504731964	-496.9452467057344	0.3496310987644076	1.2363337149746956	2.256222536186485	0.4269306184664502	1.0	1.0	-496.9452467057344	0.0	-0.8651214078809148
57350000	-498.18574022974644	-2.2205332471473778	-495.96520698259906	0.320389204082207	1.1408021950540523	1.7111287324321158	0.1139127578432015	1.0	1.0	-495.96520698259906	0.0	-0.3113703462274311
57360000	-500.52110813896445	-3.346003598747501	-497.175104540217	0.39725305524029775	1.4321838261664022	0.29226841759383065	0.9395599259270321	1.0	1.0	-497.175104540217	0.0	-2.146511801788444
57370000	-499.314759224506	-3.693871520149706	-495.62088770435633	0.34191400695780516	1.2189433466553559	3.1369715362525032	0.3955108691476796	1.0	1.0	-495.62088770435633	0.0	-1.2216493980719767
57380000	-498.9663853212092	-3.1220371782739247	-495.8443481429353	0.3510460330701417	1.2414338651091907	1.9406481523065682	0.5655202393244886	1.0	1.0	-495.8443481429353	0.0	-1.1093772624621807
57390000	-498.0949263195568	-2.5231582751144845	-495.5717680444423	0.37011364160002946	1.3158739309318828	1.3500599587500823	0.25818928124572893	1.0	1.0	-495.5717680444423	0.0	-0.7897630918467675
57400000	-498.5449810116912	-2.2933597260472482	-496.251621285644	0.3006981582792495	1.104027588280197	2.59385006650543	0.01969757814420176	1.0	1.0	-496.251621285644	0.0	-0.015324900218879889
57410000	-499.2938136712989	-2.620454241055425	-496.67335943024347	0.3773920141332607	1.3713090133373818	0.7957668061712654	0.6755460508943003	1.0	1.0	-496.67335943024347	0.0	-1.1891469874474145
57420000	-498.642824229971	-2.815883228866734	-495.8269410011043	0.3306093769122926	1.269419011727886	1.3005873726123909	0.649323516139788	1.0	1.0	-495.8269410011043	0.0	-1.1078990959825452
57430000	-501.22727229721335	-2.8873466553863993	-498.33992564182694	0.4379428191938573	1.5268385495081487	1.3092503731642111	0.26254435121118536	1.0	1.0	-498.33992564182694	0.0	-1.1748890797460911
57440000	-499.2357650132222	-3.1661067349106893	-496.0696582783115	0.34308733301563493	1.1823506494180898	2.017819002732286	0.6131574214891826	1.0	1.0	-496.0696582783115	0.0	-1.1199539263658633
57450000	-501.229810413935	-2.0710845309311816	-499.15872588300385	0.2951002323552181	1.0615611363757695	0.6600432540830347	0.584001269243076	1.0	1.0	-499.15872588300385	0.0	-0.7169089222063745
57460000	-499.9807455371279	-2.3357485804510585	-497.64499695667683	0.3456202267876836	1.2060063587379177	1.6243296457660574	0.1677087089483478	1.0	1.0	-497.64499695667683	0.0	-0.46733263461169017
57470000	-500.6838066693741	-2.141566021758748	-498.54224064761536	0.27675754642921674	1.0255382794000707	2.118289557707889	0.3655571591996357	1.0	1.0	-498.54224064761536	0.0	-0.05273211970021785
57480000	-498.3458520474791	-2.473693858439662	-495.87215818903945	0.32300287302911956	1.2235975304622686	1.8317360462512497	0.2749681498488715	1.0	1.0	-495.87215818903945	0.0	-0.5094001807012262
57490000	-498.695914646716	-2.1171339604244297	-496.57878068629157	0.2790204922458615	1.083238920502118	1.1843635645497075	0.6319580811550739	1.0	1.0	-496.57878068629157	0.0	-0.4701426736784087
57500000	-498.7594146177126	-3.113067309488967	-495.64634730822365	0.3599564507393536	1.3228038963144961	0.7366875073815027	0.11560886425905624	1.0	1.0	-495.64634730822365	0.0	-1.7154620132809233
57510000	-501.0906396947296	-3.864803714428948	-497.22583598030064	0.35466094355036826	1.2637065660824878	2.8077193843664046	0.4864655973507442	1.0	1.0	-497.22583598030064	0.0	-1.5077946414469667
57520000	-500.3543234396704	-3.180177160066295	-497.1741462796041	0.3699861936931169	1.3531658545116296	0.5288244012880798	0.35992689369875325	1.0	1.0	-497.1741462796041	0.0	-1.8972962246390968
57530000	-500.7045032244061	-3.5653957596561563	-497.13910746474994	0.29318525608107737	1.0802509309894468	3.746639744631849	0.36850272669368617	1.0	1.0	-497.13910746474994	0.0	-0.8972548069616962
57540000	-500.51008758700226	-2.991571875579792	-497.5185157114225	0.35469783947513844	1.3455843607253832	2.360054717664566	0.18681821986540112	1.0	1.0	-497.5185157114225	0.0	-0.804045655700819
57550000	-498.9488209424354	-2.6612006289688654	-496.28762031346656	0.31578088060471377	1.2029018045667281	1.9684419480277233	0.41113773008643784	1.0	1.0	-496.28762031346656	0.0	-0.6364052012029885
57560000	-498.6021551513543	-2.6791565554409376	-495.9229985959133	0.3060162038124209	1.1683210361538972	2.056198719843971	0.44168798441387025	1.0	1.0	-495.9229985959133	0.0	-0.6165784287383326
57570000	-501.1617444906904	-2.6840123084916176	-498.4777321821988	0.3777534891461704	1.2717868377323693	1.9642306241479024	0.3183854170328188	1.0	1.0	-498.4777321821988	0.0	-0.6610503491982613
57580000	-498.97222304719025	-2.2469803888723923	-496.7252426583179	0.30542131539005707	1.151535833272711	0.6567644939370082	0.5807356310379141	1.0	1.0	-496.7252426583179	0.0	-0.8946463592344456
57590000	-499.21310162881707	-2.6822740577663415	-496.53082757105074	0.40929841375658244	1.3729414391930455	1.3317356516972356	0.44516293416554537	1.0	1.0	-496.53082757105074	0.0	-0.9582525732840186
57600000	-502.39119840982204	-4.412234562630467	-497.97896384719155	0.34613369377751546	1.2054552763734954	3.4774217671521526	0.5032294004317465	1.0	1.0	-497.97896384719155	0.0	-1.8280599226348102
57610000	-498.2924504942065	-2.4482122906922443	-495.84423820351424	0.3643295570994022	1.2782341108585777	1.2150912531061875	0.3005052900234252	1.0	1.0	-495.84423820351424	0.0	-0.7849192135595537
57620000	-499.90078097363426	-4.321774552478623	-495.5790064211556	0.31632297488176575	1.2251039953857166	4.933686136204296	0.02661072209668559	1.0	1.0	-495.5790064211556	0.0	-1.3223247296131586
57630000	-497.9644486248114	-2.22741816121766	-495.7370304635937	0.318469790242707	1.1488276981168453	1.630868814520908	0.268616835387716	1.0	1.0	-495.7370304635937	0.0	-0.3559003784112368
57640000	-498.60835743735186	-2.5872791304098084	-496.02107830694206	0.3792574510282057	1.3810709898417448	0.5072333299857217	0.7087107129434452	1.0	1.0	-496.02107830694206	0.0	-1.315367148890945
57650000	-500.1430031652892	-2.233445058007778	-497.90955810728144	0.3022611521049035	1.1193812983023887	1.3543146893567741	0.14387324648781	1.0	1.0	-497.90955810728144	0.0	-0.49787983821285686
57660000	-499.57744048360746	-2.6961796514229333	-496.8812608321845	0.3598853002859293	1.366504663151981	1.2902515183483323	0.00984304959622307	1.0	1.0	-496.8812608321845	0.0	-0.9935460272752445
57670000	-499.46912456277784	-2.8752130095761954	-496.5939115532016	0.3387917162755649	1.3005198333249957	0.7767055294465481	0.21518704818763248	1.0	1.0	-496.5939115532016	0.0	-1.4547828596643784
57680000	-499.7536695579612	-3.0739837441612146	-496.67968581379995	0.3920685954300908	1.4343906151296077	1.3088939912165207	0.5826950524476759	1.0	1.0	-496.67968581379995	0.0	-1.3617099993930013
57690000	-499.3620467024435	-3.592850940826631	-495.76919576161686	0.3103294080719256	1.1969793023072204	3.477537964599603	0.2822763486690263	1.0	1.0	-495.76919576161686	0.0	-1.0086392286967474
57700000	-500.3602164252642	-3.6400015723022294	-496.72021485296193	0.36748404802250684	1.3593889954065506	2.039436479462076	0.561434783123806	1.0	1.0	-496.72021485296193	0.0	-1.5845785084101192
57710000	-501.46041090889867	-3.0415852898312457	-498.41882561906743	0.4336519297294501	1.604228179625294	1.530614052727814	0.12568789267827907	1.0	1.0	-498.41882561906743	0.0	-1.2182112960812934
57720000	-498.913846523057	-2.5496663343135753	-496.3641801887434	0.3313300161118115	1.2050671222330078	0.6169687470149501	0.48771192135734387	1.0	1.0	-496.3641801887434	0.0	-1.2195102963754663
57730000	-501.5116437810783	-3.446753188280696	-498.0648905927976	0.3989607394628276	1.4091553623552335	1.8096556739346605	0.5456187201667846	1.0	1.0	-498.0648905927976	0.0	-1.492426770083734
57740000	-499.11045365237953	-2.4876986931929546	-496.6227549591866	0.35402012200098654	1.2905791618681843	1.3720491349732113	0.2010540138517285	1.0	1.0	-496.6227549591866	0.0	-0.7431145135993132
57750000	-500.5697534378213	-4.774239854815614	-495.7955135830057	0.35440084478819384	1.2500424871396614	1.661931307212456	0.8374488972063552	1.0	1.0	-495.7955135830057	0.0	-2.8880595555388497
57760000	-499.60218145513164	-2.806728669886513	-496.7954527852451	0.37565370090413747	1.4533806559676448	0.8539058338006059	0.371151507336344	1.0	1.0	-496.7954527852451	0.0	-1.3423011684644888
57770000	-498.5861984011993	-2.7120328885834684	-495.87416551261583	0.3358483275724303	1.2846283947277266	1.776815295472842	0.3821022496345229	1.0	1.0	-495.87416551261583	0.0	-0.772634240877982
57780000	-501.3726673792035	-1.9842731634125332	-499.388394215791	0.29362849151445286	1.0281741858609315	1.872310064937532	0.23678860440168592	1.0	1.0	-499.388394215791	0.0	-0.0018076416853765598
57790000	-499.3635982596577	-2.0827269527383376	-497.2808713069194	0.2773167358982095	1.0479419373670689	1.7103813664614442	0.01728863892879928	1.0	1.0	-497.2808713069194	0.0	-0.17391100564687656
57800000	-499.56472757535454	-2.8274353259783913	-496.73729224937614	0.34978038099168085	1.2688352014285766	2.805921094180433	0.005580249148107229	1.0	1.0	-496.73729224937614	0.0	-0.4710760657734817
57810000	-499.10318358169565	-2.2568776107052733	-496.8463059709904	0.34517861045945736	1.1958812656680635	1.183147747368372	0.47615907358561294	1.0	1.0	-496.8463059709904	0.0	-0.610533931433811
