# BEAST v10.5.0
# Generated Thu Feb 12 23:51:34 GMT 2026 [seed=1770940276861]
# -window -working -options
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	constant.popSize	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
5598000	73.17339073438654	497.47758469063	-424.30419395624347	1.3771154921566622E-74	-1.3771154921566622E-74	3.231995923563433E-74	4.970574086904653E-75	1.4094049266900538E74	1.4094049266900535E74	-424.30419395624347	0.0	508.57630169847437
5599000	76.0171647742988	498.72458946016025	-422.70742468586144	3.0897688301080817E-75	-3.0897688301080817E-75	7.194269856650528E-75	1.0742743989211374E-74	4.350068559896969E74	4.3500685598969685E74	-422.70742468586144	0.0	510.4823087840308
5600000	74.50096692679779	496.6544172194916	-422.15345029269383	1.9208946123776454E-74	-1.9208946123776454E-74	4.301828431429304E-74	1.677616586982675E-74	9.021888906616838E73	9.021888906616836E73	-422.15345029269383	0.0	507.92819287578317
5601000	75.33404980840055	498.82301937749867	-423.4889695690981	1.5973124845535262E-74	-1.5973124845535262E-74	3.6325141823469895E-74	1.155360830576752E-74	7.591904953259297E73	7.591904953259296E73	-423.4889695690981	0.0	508.5991870032986
5602000	68.78768726971543	492.9810385041509	-424.19335123443545	7.474334904829998E-74	-7.474334904829998E-74	1.6677752048017347E-73	4.274996014868495E-74	2.5509604845820835E73	2.5509604845820832E73	-424.19335123443545	0.0	504.2535450348944
5603000	73.72915858594394	497.2450679196815	-423.51590933373757	2.4171550649623626E-74	-2.4171550649623626E-74	5.71580970287065E-74	1.780673455389443E-74	4.963397792891539E73	4.963397792891539E73	-423.51590933373757	0.0	507.09344391563513
5604000	76.22250455023351	499.27605981236024	-423.05355526212674	1.3902291017434289E-74	-1.3902291017434289E-74	3.2739354372872624E-74	8.537232139718604E-75	8.447139991628406E73	8.447139991628406E73	-423.05355526212674	0.0	508.86307672894054
5605000	71.42356024761239	495.1976365809179	-423.7740763333055	6.762087446335968E-74	-6.762087446335968E-74	1.586580987923689E-73	2.9848950775445594E-74	1.5320954874785746E73	1.5320954874785746E73	-423.7740763333055	0.0	504.0576864817626
5606000	75.56521026452799	498.10984666322327	-422.5446363986953	1.3343378969452053E-74	-1.3343378969452053E-74	2.878357952913024E-74	5.527986556509502E-75	1.6919605640762923E74	1.691960564076292E74	-422.5446363986953	0.0	509.7789230009621
5607000	75.79532168000105	498.77865978484164	-422.9833381048406	1.0046838617006965E-74	-1.0046838617006965E-74	2.1644952268972224E-74	1.930202095900134E-75	2.088287953708238E74	2.088287953708238E74	-422.9833381048406	0.0	509.2943552445206
5608000	75.75354995607648	498.0448683961688	-422.2913184400923	1.484762500219442E-74	-1.484762500219442E-74	3.293346676657752E-74	5.772952705258129E-75	1.343080024910499E74	1.343080024910499E74	-422.2913184400923	0.0	509.1276180190618
5609000	71.79668498108583	503.0184024637546	-431.2217174826688	1.4439478502979122E-75	-1.4439478502979122E-75	3.8893701156345644E-75	2.366483515334647E-75	8.388696587941688E74	8.38869658794169E74	-431.2217174826688	0.0	514.0337926314321
5610000	82.44964168179365	505.76788183245094	-423.3182401506573	1.64077580498571E-75	-1.64077580498571E-75	3.7034872545743203E-75	8.97009167026546E-76	8.279268648081759E74	8.27926864808176E74	-423.3182401506573	0.0	515.6356107148737
5611000	80.53650964682367	506.2668258322157	-425.73031618539204	1.1599894174542643E-75	-1.1599894174542643E-75	2.6802021997306456E-75	6.723935734363569E-76	1.2394592517959246E75	1.2394592517959244E75	-425.73031618539204	0.0	516.4658496661314
5612000	85.00058430008187	508.52998922147526	-423.5294049213934	9.276426446034343E-77	-9.276426446034343E-77	2.1617162310615058E-76	3.1077218560127146E-76	1.78689522768709E76	1.7868952276870896E76	-423.5294049213934	0.0	521.0917423079211
5613000	84.68642013403951	510.3804666272887	-425.6940464932492	4.494423662610903E-76	-4.494423662610903E-76	9.964121094472803E-76	2.2701250578006485E-76	2.6518288622423435E75	2.6518288622423435E75	-425.6940464932492	0.0	519.6900810025994
5614000	85.63587733169788	510.97159722334675	-425.33571989164886	1.2742693944821237E-76	-1.2742693944821237E-76	2.8394490824793416E-76	2.213565060342882E-76	1.0063368064416472E76	1.0063368064416472E76	-425.33571989164886	0.0	521.7656505390938
5615000	86.63990937390872	511.72654633337595	-425.0866369594672	8.987705073743217E-77	-8.987705073743217E-77	2.1253062332435297E-76	2.1278014156408178E-76	1.0391227566029083E76	1.0391227566029083E76	-425.0866369594672	0.0	521.9930130899647
5616000	90.0333838932786	513.0639480727897	-423.0305641795111	1.1469406283977833E-76	-1.1469406283977833E-76	2.5821293827234988E-76	3.745507654626077E-77	1.4945880966290232E76	1.494588096629023E76	-423.0305641795111	0.0	523.330188184596
5617000	90.09515650492835	515.5279501461472	-425.43279364121884	7.378045478678002E-77	-7.378045478678002E-77	1.780128785590019E-76	2.644082004606312E-77	1.2363739948597961E76	1.2363739948597961E76	-425.43279364121884	0.0	523.8791208322859
5618000	89.50165475061414	513.2851107384483	-423.7834559878342	1.018296231384683E-76	-1.018296231384683E-76	2.274662964055748E-76	5.082342804389496E-77	1.7323160701360917E76	1.7323160701360914E76	-423.7834559878342	0.0	524.0746717469879
5619000	87.77971350361906	511.41444315236754	-423.6347296487485	1.4035362475148428E-76	-1.4035362475148428E-76	3.272492390076502E-76	1.7596450232361588E-76	9.066884061672158E75	9.066884061672156E75	-423.6347296487485	0.0	521.9658149352915
5620000	83.06883815498531	507.3292894862907	-424.2604513313054	8.799916443567752E-76	-8.799916443567752E-76	2.0763717209591592E-75	3.26294490972191E-76	1.4899746578878782E75	1.489974657887878E75	-424.2604513313054	0.0	516.7974097455533
5621000	84.08223416861483	509.7619652523597	-425.67973108374485	4.8774476908678467E-76	-4.8774476908678467E-76	1.1822473443304684E-75	2.9764383011315127E-76	1.8926928705096634E75	1.892692870509664E75	-425.67973108374485	0.0	518.6833877161133
5622000	84.69739043221114	508.209861304712	-423.51247087250084	6.17313734023349E-76	-6.17313734023349E-76	1.362605496110298E-75	2.329834254403697E-76	2.8714703434122808E75	2.871470343412281E75	-423.51247087250084	0.0	518.6990696368949
5623000	86.92006314736614	509.7278963952984	-422.80783324793225	1.928046757731262E-76	-1.928046757731262E-76	4.471138069360586E-76	2.329834254403697E-76	8.286013769719805E75	8.286013769719805E75	-422.80783324793225	0.0	521.0962574065948
5624000	78.4739657630214	504.06332851854904	-425.58936275552765	3.5104612147611047E-75	-3.5104612147611047E-75	8.312295590663534E-75	2.4351273574734813E-75	2.472131437632428E74	2.472131437632428E74	-425.58936275552765	0.0	512.9088716682445
5625000	73.77082622654007	497.47048820509195	-423.6996619785519	3.1767001219240866E-74	-3.1767001219240866E-74	7.238775403236308E-74	1.518550293392739E-74	3.613787416282052E73	3.6137874162820526E73	-423.6996619785519	0.0	506.66196861409117
5626000	69.41318067761136	492.0982654704285	-422.6850847928171	1.440068170958742E-73	-1.440068170958742E-73	3.160386688240588E-73	4.7689737122602295E-74	1.1917674015145147E73	1.1917674015145147E73	-422.6850847928171	0.0	502.291909598478
5627000	69.73474870738806	495.8919440858513	-426.15719537846326	4.7250148804099414E-74	-4.7250148804099414E-74	1.175129445320309E-73	3.5891440846974126E-74	1.7233274984371883E73	1.7233274984371883E73	-426.15719537846326	0.0	504.73940995757164
5628000	74.608235422961	498.5758056846779	-423.9675702617169	2.1955194578744416E-74	-2.1955194578744416E-74	4.88363938895219E-74	9.132594494409125E-75	5.893836987058698E73	5.8938369870587E73	-423.9675702617169	0.0	507.9630571878579
5629000	76.18209553744384	499.29400360130404	-423.1119080638602	1.1365890611461588E-74	-1.1365890611461588E-74	2.70244776042044E-74	5.750881852711392E-75	1.2413525650936063E74	1.241352565093606E74	-423.1119080638602	0.0	509.36388010040173
5630000	76.27084021358002	500.08919734548965	-423.81835713190964	5.77853324204017E-75	-5.77853324204017E-75	1.2825073012065424E-74	5.805771737832262E-75	2.9279308997568013E74	2.927930899756802E74	-423.81835713190964	0.0	511.37068367430516
5631000	76.20503258063508	502.0281567538424	-425.8231241732073	4.993530584254559E-75	-4.993530584254559E-75	1.1783096099387035E-74	2.914262692614562E-75	2.6029074542141717E74	2.602907454214172E74	-425.8231241732073	0.0	511.9165693259804
5632000	76.95964687850909	501.6152602174717	-424.6556133389626	2.4434120601084886E-75	-2.4434120601084886E-75	5.177972535269082E-75	2.4298714000967923E-75	9.394569208237E74	9.394569208236998E74	-424.6556133389626	0.0	514.1724048671053
5633000	72.90192320051182	500.6837847450931	-427.78186154458126	8.240611965587132E-75	-8.240611965587132E-75	1.9988923552407304E-74	2.5183232321556627E-75	1.2471526547747628E74	1.2471526547747628E74	-427.78186154458126	0.0	509.2200736638055
5634000	78.25716726608886	501.73770173112587	-423.480534465037	4.677333854501101E-75	-4.677333854501101E-75	1.1046826587288808E-74	3.135836667019486E-75	3.0242496426548974E74	3.0242496426548974E74	-423.480534465037	0.0	512.0804038122866
5635000	78.14583027513788	502.196991162146	-424.0511608870081	5.673260290661914E-75	-5.673260290661914E-75	1.3166211245333961E-74	3.135836667019486E-75	2.0903773375420288E74	2.0903773375420288E74	-424.0511608870081	0.0	511.67867756406724
5636000	70.92848724766691	495.7724271105827	-424.8439398629158	5.592324282303442E-74	-5.592324282303442E-74	1.2726539886605505E-73	2.1933987969350292E-74	2.113394313041918E73	2.1133943130419178E73	-424.8439398629158	0.0	504.8545668803279
5637000	75.10003327674127	498.40431281289904	-423.30427953615776	1.0598647651962479E-74	-1.0598647651962479E-74	2.3419803398528852E-74	1.2630594704712409E-74	1.3874450087964486E74	1.3874450087964486E74	-423.30427953615776	0.0	509.2820615495773
5638000	78.30877961599612	505.83891983551956	-427.53014021952345	1.9140043534525593E-75	-1.9140043534525593E-75	4.4095490176208327E-75	1.0585686093130204E-75	5.594726303484806E74	5.594726303484807E74	-427.53014021952345	0.0	514.9896814523786
5639000	75.16933578539499	502.17728585190355	-427.00795006650856	3.082108028808736E-75	-3.082108028808736E-75	6.795174781998682E-75	3.4593336238317394E-75	4.90827859683753E74	4.90827859683753E74	-427.00795006650856	0.0	513.0975900254591
5640000	75.02789912255713	498.82046070092395	-423.7925615783668	1.2658140241771585E-74	-1.2658140241771585E-74	2.858882051690366E-74	6.827165669284192E-75	1.325677240923228E74	1.325677240923228E74	-423.7925615783668	0.0	509.5017110375279
5641000	76.25917545895453	501.9631799948224	-425.70400453586785	4.7574054942084E-75	-4.7574054942084E-75	1.1452909925755762E-74	4.953760593170338E-75	2.0333675621051764E74	2.0333675621051764E74	-425.70400453586785	0.0	511.53410206250817
5642000	73.38599696792517	499.3557098374538	-425.9697128695286	4.721771246913213E-75	-4.721771246913213E-75	1.0052507569525282E-74	1.1939814408563542E-75	6.690731686089208E74	6.690731686089209E74	-425.9697128695286	0.0	512.5629925889473
5643000	79.88365071530563	506.5836507757033	-426.70000006039766	5.119057449523091E-76	-5.119057449523091E-76	1.2387302950769194E-75	8.810036072851929E-76	2.3784303501254677E75	2.3784303501254677E75	-426.70000006039766	0.0	517.3886400326642
5644000	78.45470372869642	503.7256715226293	-425.27096779393287	1.6298923692236443E-75	-1.6298923692236443E-75	3.570464994131929E-75	8.998318730056048E-76	1.4204778118991825E75	1.4204778118991823E75	-425.27096779393287	0.0	515.8902902291986
5645000	77.85748253055476	500.4259210610612	-422.56843853050646	4.298070725590705E-75	-4.298070725590705E-75	9.245657171581802E-75	6.656453751044161E-76	5.05014827984936E74	5.050148279849359E74	-422.56843853050646	0.0	510.8940085538072
5646000	80.31346424238944	504.64423796764623	-424.3307737252568	2.5929760559777245E-75	-2.5929760559777245E-75	5.72090878100917E-75	1.2641614940376095E-75	5.448584704894984E74	5.448584704894984E74	-424.3307737252568	0.0	514.4789652462954
5647000	81.19296924047916	505.37706829641104	-424.1840990559319	1.3830132938382505E-75	-1.3830132938382505E-75	3.001487633087779E-75	3.7209355913073305E-76	1.4560540208546036E75	1.4560540208546038E75	-424.1840990559319	0.0	516.0572315592397
5648000	76.73674057751333	501.371720208136	-424.6349796306227	7.634704169724605E-75	-7.634704169724605E-75	1.726855438446641E-74	2.3536278450963805E-75	1.724372873633347E74	1.724372873633347E74	-424.6349796306227	0.0	510.5604058711399
5649000	73.79124550643905	496.24814929967783	-422.4569037932388	2.784457325242374E-74	-2.784457325242374E-74	6.341941883861936E-74	1.2847246689509546E-74	6.377549640448535E73	6.377549640448535E73	-422.4569037932388	0.0	507.05139790844066
5650000	73.08625336307801	495.20752936284737	-422.12127599976935	4.079501024998188E-74	-4.079501024998188E-74	9.01603738431418E-74	2.1841177863702927E-74	4.474625378574487E73	4.474625378574487E73	-422.12127599976935	0.0	506.177558297504
5651000	74.03028285940536	499.7486581817984	-425.71837532239306	6.896819106563078E-75	-6.896819106563078E-75	1.6708238047435982E-74	2.8137003561011293E-75	2.463940287322523E74	2.4639402873225224E74	-425.71837532239306	0.0	510.44971711429423
5652000	76.53847577911887	499.9367611216311	-423.3982853425122	1.0391105350443054E-74	-1.0391105350443054E-74	2.489658680368724E-74	3.1401239117395854E-75	1.083207320812237E74	1.0832073208122371E74	-423.3982853425122	0.0	508.7171463806521
5653000	69.03064425712381	496.33041969939484	-427.299775442271	3.974350963979396E-74	-3.974350963979396E-74	9.47814492354647E-74	1.3934527754787234E-74	2.70558950345793E73	2.7055895034579298E73	-427.299775442271	0.0	505.1049854714426
5654000	74.04373158395293	498.3696270097481	-424.3258954257952	5.382501058595551E-75	-5.382501058595551E-75	1.3152115251125238E-74	1.6296794205574571E-74	1.8292341688875056E74	1.8292341688875056E74	-424.3258954257952	0.0	509.085144630899
5655000	72.2290688258534	495.24402676788463	-423.01495794203123	3.052711727752975E-74	-3.052711727752975E-74	6.9684095614986205E-74	3.363918553814813E-74	4.791171785343379E73	4.791171785343381E73	-423.01495794203123	0.0	506.1128492528743
5656000	75.77971780562171	500.4187359832923	-424.6390181776706	9.370427106874283E-75	-9.370427106874283E-75	2.3133285235315497E-74	6.994892477261708E-75	1.0130371578398669E74	1.0130371578398669E74	-424.6390181776706	0.0	509.6491519142986
5657000	69.78160088605114	493.50062542338094	-423.7190245373298	8.681829296768585E-75	-8.681829296768585E-75	1.8971778807176568E-74	2.642796613779025E-74	2.88326142617156E74	2.88326142617156E74	-423.7190245373298	0.0	507.80767126658105
5658000	74.14072461839316	500.0465779338589	-425.9058533154657	7.337805081748475E-75	-7.337805081748475E-75	1.7275682153159245E-74	1.0720696595385245E-74	1.2608113506229263E74	1.2608113506229263E74	-425.9058533154657	0.0	509.7936002190687
5659000	68.46511180853668	493.18149840622567	-424.716386597689	3.1708091090502054E-74	-3.1708091090502054E-74	6.766375569830599E-74	3.615676521725938E-74	7.644236614726597E73	7.644236614726597E73	-424.716386597689	0.0	506.20441323171065
5660000	70.10322891239343	495.5236393278634	-425.42041041547	5.752812675096457E-74	-5.752812675096457E-74	1.405189104062497E-73	2.135136513414654E-74	1.5220572731060983E73	1.522057273106098E73	-425.42041041547	0.0	503.8143929667589
5661000	69.25907765304987	493.56264397456016	-424.3035663215103	8.882804093535156E-74	-8.882804093535156E-74	2.2040881242063004E-73	5.120831856519213E-74	1.1917283854123937E73	1.1917283854123937E73	-424.3035663215103	0.0	502.8678051264244
5662000	73.285942716423	497.544570993961	-424.258628277538	1.236688027853736E-74	-1.236688027853736E-74	3.0539997287856994E-74	2.1855033403633996E-74	7.932012928807134E73	7.932012928807136E73	-424.258628277538	0.0	507.7308495401203
5663000	68.11148900340669	490.85964747079015	-422.74815846738346	1.2103924591504316E-73	-1.2103924591504316E-73	2.7844734935752406E-73	1.6625976674994276E-73	1.0859612074683692E73	1.0859612074683693E73	-422.74815846738346	0.0	501.57509416912563
5664000	69.90037208349293	493.8933011030223	-423.99292901952936	1.0015062432947232E-73	-1.0015062432947232E-73	2.3557090677444916E-73	3.879784943793412E-74	1.0612436724464456E73	1.0612436724464456E73	-423.99292901952936	0.0	502.70326404014133
5665000	70.30978855173316	494.34503776207	-424.0352492103368	4.141907909137183E-74	-4.141907909137183E-74	9.643347558486633E-74	5.6731066726372895E-74	2.878055067137549E73	2.878055067137549E73	-424.0352492103368	0.0	504.75542098967975
5666000	71.55296267414963	496.8010773126932	-425.2481146385436	4.102333958153696E-74	-4.102333958153696E-74	9.335283386931965E-74	1.9340044295025615E-74	2.7297350326901304E73	2.729735032690131E73	-425.2481146385436	0.0	505.8990474578809
5667000	71.10652322894447	496.7866427986832	-425.68011956973874	3.0124734534404645E-74	-3.0124734534404645E-74	7.359130021154583E-74	9.71145747698423E-75	3.4206769235365665E73	3.4206769235365665E73	-425.68011956973874	0.0	505.39721268419464
5668000	70.2082651659777	495.5216884681199	-425.3134233021422	4.143018514316387E-74	-4.143018514316387E-74	9.372130055321087E-74	3.0840997143969956E-74	3.31629410606863E73	3.3162941060686305E73	-425.3134233021422	0.0	505.7410000610456
5669000	77.49212133985333	501.64325629150846	-424.15113495165514	2.571185491662415E-75	-2.571185491662415E-75	5.674876905130312E-75	2.6718647061571894E-75	7.881744123168715E74	7.881744123168714E74	-424.15113495165514	0.0	513.7699459952632
5670000	81.55981531609757	506.64294052023274	-425.0831252041352	1.0112339754073699E-75	-1.0112339754073699E-75	2.2481685120982816E-75	6.823909867130358E-76	1.4956865520883626E75	1.4956865520883624E75	-425.0831252041352	0.0	517.0791057792578
5671000	84.48688515612673	508.3288288592323	-423.8419437031056	4.870223634050462E-76	-4.870223634050462E-76	1.186655844799523E-75	4.76185938106437E-76	2.3597799041891883E75	2.3597799041891883E75	-423.8419437031056	0.0	518.3907306212079
5672000	83.76513041333027	506.6656658678935	-422.9005354545632	9.51768283637665E-76	-9.51768283637665E-76	2.1561181873459134E-75	5.333454262043164E-76	1.6960484932400112E75	1.696048493240011E75	-422.9005354545632	0.0	517.2337307668847
5673000	81.67057998253824	504.60353083308155	-422.9329508505433	1.9501133516207228E-75	-1.9501133516207228E-75	4.554453130124299E-75	9.740802326481481E-76	7.622276362209396E74	7.622276362209396E74	-422.9329508505433	0.0	514.8141632510379
5674000	82.10368641762437	508.4991917378331	-426.3955053202087	7.028091611008509E-76	-7.028091611008509E-76	1.6971190531440132E-75	5.127979148352013E-76	1.3031593211399544E75	1.3031593211399544E75	-426.3955053202087	0.0	517.570677862559
5675000	76.2665701248664	504.03567216182046	-427.76910203695405	3.974723217714474E-75	-3.974723217714474E-75	9.487758272551391E-75	1.3392922333006044E-75	1.9816172656965627E74	1.9816172656965622E74	-427.76910203695405	0.0	511.9324402641535
5676000	81.67761797272857	505.28506892140405	-423.6074509486755	1.2360838083475243E-75	-1.2360838083475243E-75	2.959887221525775E-75	1.2602079281121297E-75	1.011326769206718E75	1.0113267692067178E75	-423.6074509486755	0.0	515.6317289882757
5677000	83.20675693542853	505.98947092704327	-422.78271399161474	1.230997833030318E-75	-1.230997833030318E-75	2.713623591681899E-75	6.551836859023873E-76	1.4024737334710216E75	1.4024737334710216E75	-422.78271399161474	0.0	516.7019617806275
5678000	83.18316081773764	508.3925814000379	-425.20942058230025	5.288124674195639E-76	-5.288124674195639E-76	1.1817439914375204E-75	2.1006453283965674E-76	3.4102574954055327E75	3.4102574954055323E75	-425.20942058230025	0.0	519.0528962613193
5679000	85.6290726522306	510.0732978725154	-424.4442252202848	2.989117217883223E-76	-2.989117217883223E-76	7.015128443930156E-76	1.165673545244257E-76	5.130814524645695E75	5.130814524645694E75	-424.4442252202848	0.0	520.1795291392013
5680000	85.69264879872844	510.1664661705404	-424.47381737181195	2.790678182702518E-76	-2.790678182702518E-76	6.221520231258125E-76	1.14379321438273E-76	6.704588390594314E75	6.704588390594315E75	-424.47381737181195	0.0	521.0194995956246
5681000	87.41140504021831	510.0596993180748	-422.6482942778565	3.013508527186696E-76	-3.013508527186696E-76	6.804812688073176E-76	1.7057698029099947E-76	5.458346521620973E75	5.458346521620974E75	-422.6482942778565	0.0	520.7073977779341
5682000	81.59026283245964	507.4876556041812	-425.89739277172157	4.3849585955494416E-76	-4.3849585955494416E-76	1.139897266201142E-75	7.80692810961422E-76	2.0924585291258187E75	2.0924585291258187E75	-425.89739277172157	0.0	517.5883636475813
5683000	88.45466603470328	512.9759653777189	-424.52129934301564	7.6791766486697E-77	-7.6791766486697E-77	1.8997327099088527E-76	1.299403802006219E-76	1.2446514769762537E76	1.2446514769762536E76	-424.52129934301564	0.0	523.0521333691138
5684000	91.26104312170457	514.686171308727	-423.42512818702244	6.061427881672417E-77	-6.061427881672417E-77	1.4507515321199524E-76	4.677718820258803E-77	2.1785120453909322E76	2.1785120453909322E76	-423.42512818702244	0.0	524.9523644758095
5685000	91.85593883839476	517.6245834495812	-425.76864461118646	2.7835576275443148E-77	-2.7835576275443148E-77	6.254387530726849E-77	1.9394811558068494E-77	4.923714958309147E76	4.923714958309147E76	-425.76864461118646	0.0	527.7586718021812
5686000	89.4121497247375	514.2400701631944	-424.82792043845694	1.1447357781712003E-76	-1.1447357781712003E-76	2.7401739962800385E-76	5.362292717692262E-77	8.54568366436609E75	8.54568366436609E75	-424.82792043845694	0.0	523.03802386312
5687000	93.95296066827842	520.4058230797338	-426.4528624114553	1.019202121854412E-77	-1.019202121854412E-77	2.4810136062297866E-77	1.246365046554545E-77	7.994622515215151E76	7.994622515215152E76	-426.4528624114553	0.0	529.706819984112
5688000	92.78402764533354	517.1059130248227	-424.3218853794892	4.735352173478427E-77	-4.735352173478427E-77	1.0805251450756593E-76	1.7274436870146604E-77	2.370594570311805E76	2.370594570311805E76	-424.3218853794892	0.0	525.9675084594502
5689000	93.26943792744817	520.2537547485483	-426.98431682110015	3.993353803387557E-78	-3.993353803387557E-78	1.051986122498394E-77	1.0652689408660397E-77	2.3507050599024955E77	2.3507050599024955E77	-426.98431682110015	0.0	530.8555962449731
5690000	88.31873319874944	513.0692244082716	-424.7504912095221	1.1996862747454213E-76	-1.1996862747454213E-76	2.736740932369092E-76	5.888576025275865E-77	1.2999056999007877E76	1.2999056999007877E76	-424.7504912095221	0.0	523.3868982567403
5691000	95.67779487032146	518.7123621031669	-423.03456723284546	2.000110189045569E-77	-2.000110189045569E-77	4.573156271291432E-77	5.411373690030226E-78	6.803895595441609E76	6.80389559544161E76	-423.03456723284546	0.0	527.9215257966828
5692000	96.32173339432467	519.6358222693113	-423.3140888749867	1.2812909513528003E-77	-1.2812909513528003E-77	3.0063994629583517E-77	1.033718295255163E-77	9.741408129945888E76	9.741408129945888E76	-423.3140888749867	0.0	529.6978871645201
5693000	94.64190483122991	516.9850033361112	-422.34309850488125	2.1382840333867143E-77	-2.1382840333867143E-77	4.647679179196855E-77	1.2699013074757486E-77	1.0281177355739365E77	1.0281177355739365E77	-422.34309850488125	0.0	528.9114964605759
5694000	99.01149553107297	522.3223422972654	-423.31084676619247	6.333862099366771E-78	-6.333862099366771E-78	1.478588449265549E-77	4.08446682622278E-78	1.8812962120219322E77	1.881296212021932E77	-423.31084676619247	0.0	531.993693848308
5695000	94.8308670307581	519.8090969521003	-424.9782299213422	3.0314406492176706E-78	-3.0314406492176706E-78	6.4378949960729975E-78	6.302990966499654E-78	6.958535133580729E77	6.958535133580728E77	-424.9782299213422	0.0	532.6817564111878
5696000	102.4787490565235	525.5676833955222	-423.0889343389987	1.5345243519718584E-78	-1.5345243519718584E-78	3.656788465234273E-78	3.566799448225461E-79	7.834026649165978E77	7.834026649165978E77	-423.0889343389987	0.0	534.2982420741721
5697000	94.75256402406126	522.145430280105	-427.3928662560437	5.652627876514529E-78	-5.652627876514529E-78	1.2012077403885386E-77	3.0888412080623226E-78	3.3199922312622846E77	3.3199922312622846E77	-427.3928662560437	0.0	533.1318844561179
5698000	105.38564811311392	528.9448811651527	-423.55923305203873	3.1804142622949387E-79	-3.1804142622949387E-79	7.698681473700289E-79	5.018950227544484E-79	3.866365272281739E78	3.866365272281739E78	-423.55923305203873	0.0	539.7057763580926
5699000	105.98167544949104	531.6384101821734	-425.65673473268237	1.810275429200657E-79	-1.810275429200657E-79	4.6638470165884287E-79	2.1577801559457645E-79	5.547395251135313E78	5.547395251135314E78	-425.65673473268237	0.0	541.5977485513725
5700000	108.08749959261968	532.1849182079936	-424.09741861537395	1.2781503225334622E-79	-1.2781503225334622E-79	3.096561062238261E-79	2.1082739583731444E-79	7.883898104750824E78	7.883898104750823E78	-424.09741861537395	0.0	542.3556675222796
5701000	112.59889444802468	535.5274395619726	-422.92854511394796	5.0013237306942714E-80	-5.0013237306942714E-80	1.1471652836807327E-79	4.509161827979805E-80	3.0136662729158416E79	3.0136662729158416E79	-422.92854511394796	0.0	546.3402230822685
5702000	111.19862791346912	533.7078486166897	-422.5092207032206	1.4091532876473115E-79	-1.4091532876473115E-79	3.228899043132148E-79	4.451071305974759E-80	9.782788102758045E78	9.782788102758046E78	-422.5092207032206	0.0	543.1292861978652
5703000	110.45456863981565	535.3444944881775	-424.8899258483618	2.8469140056792014E-80	-2.8469140056792014E-80	7.05425950264839E-80	6.562426575608744E-80	3.814565380873648E79	3.814565380873648E79	-424.8899258483618	0.0	546.1268303779343
5704000	107.60627293301121	530.2783608216203	-422.67208788860904	4.705038070780146E-79	-4.705038070780146E-79	1.0544097707018057E-78	1.8380748279990074E-79	3.126118272189672E78	3.1261182721896717E78	-422.67208788860904	0.0	540.0918566585859
5705000	109.87949514382325	533.0044235068156	-423.1249283629923	1.1760308997428274E-79	-1.1760308997428274E-79	2.672241756950066E-79	1.2168931046841064E-79	1.1853111243412974E79	1.1853111243412974E79	-423.1249283629923	0.0	543.62986564965
5706000	108.51543315760335	531.4207757355614	-422.90534257795804	3.482418450470339E-79	-3.482418450470339E-79	8.030809824262793E-79	1.120275648545253E-79	3.408604328948045E78	3.408604328948045E78	-422.90534257795804	0.0	540.3601942767384
5707000	105.40800342591655	528.6788138908137	-423.2708104648971	7.084081580561881E-79	-7.084081580561881E-79	1.7160542218278553E-78	3.168150011204216E-79	1.709365745438532E78	1.709365745438532E78	-423.2708104648971	0.0	538.1279909819796
5708000	102.12365578503659	526.4846547186304	-424.3609989335938	9.044970714533886E-79	-9.044970714533886E-79	2.1459906906299451E-78	7.013909866573042E-79	1.8187379038347122E78	1.8187379038347126E78	-424.3609989335938	0.0	537.6166381951533
5709000	108.64463663668533	534.9722796371557	-426.32764300047035	1.1426461400088966E-79	-1.1426461400088966E-79	2.807284477659732E-79	5.335324942697533E-80	7.592406697014492E78	7.59240669701449E78	-426.32764300047035	0.0	543.4906058718434
5710000	109.19798790345146	535.7832138101389	-426.58522590668747	5.797964840617729E-80	-5.797964840617729E-80	1.3332828223482415E-79	4.72385968634768E-80	2.26712895903565E79	2.26712895903565E79	-426.58522590668747	0.0	545.9905198080423
5711000	113.62793740917607	536.8750385486474	-423.2471011394713	2.2157467907137103E-80	-2.2157467907137103E-80	5.019660870346509E-80	3.035805282247948E-80	6.976635580471573E79	6.976635580471575E79	-423.2471011394713	0.0	548.1704073087805
5712000	110.47738653098446	534.3016163707968	-423.8242298398123	1.4524932431028395E-79	-1.4524932431028395E-79	3.390074355517121E-79	7.685167766313102E-80	7.142114592604956E78	7.142114592604957E78	-423.8242298398123	0.0	543.3494585091627
5713000	109.17333169765709	531.6686984135522	-422.4953667158951	2.4271224242190297E-79	-2.4271224242190297E-79	5.64671483938491E-79	7.184742779841608E-80	5.763625206044358E78	5.763625206044359E78	-422.4953667158951	0.0	541.1202680831291
5714000	112.1614959283292	534.253117325939	-422.0916213976098	8.546130271383661E-80	-8.546130271383661E-80	1.8893531369800912E-79	3.504382370705531E-80	2.3350089614084758E79	2.3350089614084758E79	-422.0916213976098	0.0	545.3914980139708
5715000	112.06547053419632	534.4449679499575	-422.37949741576114	7.317102377024798E-80	-7.317102377024798E-80	1.6499605844872792E-79	6.963725813139723E-80	2.0335376643717482E79	2.0335376643717482E79	-422.37949741576114	0.0	545.2115849600386
