meanRF,meanNRF,HighSupportCladesProp,RFConsensus,NRFConsensus,CladeRecoveryConsensus,RFMCC,NRFMCC,CladeRecoveryMCC,likelihoodESS,priorESS,jointESS,prob,tier,leaves,total_sites
5.85134985001666,0.417953560715476,0.5,5,0.357142857142857,0.5,6,0.428571428571429,0.5,9456.42433495141,9001.0,9001.00000000003,0.2,3,10,50
6.76391512054216,0.48313679432444,0.5,6,0.428571428571429,0.4,6,0.428571428571429,0.5,9000.99999999999,9001.00000000002,9001.00000000003,0.2,4,10,50
1.64537273636263,0.117526624025902,0.777777777777778,0,0.0,0.9,0,0.0,0.9,9001.0,8634.89455540919,8588.37881220812,1.0,1,10,100
6.2257526941451,0.444696621010364,0.714285714285714,5,0.357142857142857,0.6,4,0.285714285714286,0.7,9000.99999999997,9332.26737705629,9001.0,0.8,2,10,100
2.80746583712921,0.200533274080658,0.666666666666667,1,0.0714285714285714,0.8,2,0.142857142857143,0.8,8659.97559795676,8653.08595404911,8638.27088733498,0.8,3,10,100
7.20564381735363,0.514688844096688,0.555555555555556,6,0.428571428571429,0.5,8,0.571428571428571,0.5,9001.00000000002,8703.39760239979,9001.00000000001,0.8,4,10,100
2.62481946450394,0.187487104607425,0.666666666666667,2,0.142857142857143,0.7,0,0.0,0.9,8700.31932310723,8540.55339983605,8315.20753582176,0.6,2,10,100
3.95733807354738,0.282667005253385,0.666666666666667,4,0.285714285714286,0.7,4,0.285714285714286,0.7,9000.99999999999,9001.00000000001,9151.11910852996,0.6,3,10,100
4.95522719697811,0.353944799784151,0.444444444444444,4,0.285714285714286,0.7,4,0.285714285714286,0.7,9001.00000000002,9001.00000000003,8665.25797591673,0.6,4,10,100
3.7138095767137,0.265272112622407,0.666666666666667,4,0.285714285714286,0.7,4,0.285714285714286,0.7,9001.00000000001,9001.00000000001,7771.96578463582,0.4,2,10,100
2.76769247861349,0.197692319900963,0.777777777777778,3,0.214285714285714,0.7,2,0.142857142857143,0.8,8681.6492066138,9001.00000000006,8545.77852228874,0.4,3,10,100
3.83912898566826,0.274223498976304,0.555555555555556,3,0.214285714285714,0.7,4,0.285714285714286,0.7,9001.0,8791.01446035034,9001.00000000001,0.4,4,10,100
8.40773247416954,0.600552319583538,0.5,5,0.357142857142857,0.5,8,0.571428571428571,0.5,8220.42729395646,9000.99999999998,7494.73026123922,0.2,2,10,100
1.28630152205311,0.0918786801466504,0.777777777777778,0,0.0,0.9,0,0.0,0.9,9001.00000000001,9001.0,9000.99999999999,0.2,3,10,100
5.97022553049661,0.426444680749758,0.555555555555556,5,0.357142857142857,0.6,6,0.428571428571429,0.6,9001.00000000001,8397.96998859907,9000.99999999995,0.2,4,10,100
0.957893567381402,0.0684209690986716,0.875,0,0.0,0.8,0,0.0,0.8,9001.0,9000.99999999999,9001.0,1.0,1,10,500
2.2681924230641,0.162013744504579,0.75,1,0.0714285714285714,0.7,2,0.142857142857143,0.7,9000.99999999997,8705.55393101476,9001.0,0.8,2,10,500
1.30096655927119,0.0929261828050851,0.875,1,0.0714285714285714,0.7,2,0.142857142857143,0.7,1.5149854694775,0.969144534036465,1.37012112107368,0.8,3,10,500
3.17431396511499,0.226736711793928,0.625,2,0.142857142857143,0.7,2,0.142857142857143,0.7,9000.99999999995,9001.0,9001.00000000002,0.8,4,10,500
1.2983001888679,0.0927357277762788,0.875,1,0.0714285714285714,0.7,2,0.142857142857143,0.7,7790.12094338816,9001.00000000003,8557.37327939439,0.6,2,10,500
0.547939117875792,0.0391385084196994,0.875,0,0.0,0.8,0,0.0,0.8,8437.79331125508,22.6359702313856,692.616237243352,0.6,3,10,500
0.0006665926008221,4.76137572015808e-05,1.0,0,0.0,0.8,0,0.0,0.8,2.63451469022286,1.75726848621891,2.37563136436572,0.6,4,10,500
1.54382846350406,0.110273461678861,0.875,1,0.0714285714285714,0.7,2,0.142857142857143,0.7,8459.50180953693,8556.92039164963,8369.80825067739,0.4,2,10,500
1.14031774247306,0.0814512673195042,0.875,1,0.0714285714285714,0.7,0,0.0,0.8,9001.0,8631.55075763798,9000.99999999997,0.4,3,10,500
2.35707143650705,0.16836224546479,0.75,2,0.142857142857143,0.6,2,0.142857142857143,0.7,9000.99999999996,9000.99999999997,8369.320695496,0.4,4,10,500
3.68203532940784,0.263002523529132,0.75,4,0.285714285714286,0.6,4,0.285714285714286,0.6,8964.41974698087,9000.99999999999,8828.47222496099,0.2,2,10,500
0.114209532274192,0.0081578237338708,1.0,0,0.0,0.8,0,0.0,0.8,8596.81000723768,9001.00000000004,8565.30617241957,0.2,3,10,500
0.0357738029107877,0.0025552716364848,1.0,0,0.0,0.8,0,0.0,0.8,8549.00364609353,9001.00000000002,8339.25971315966,0.2,4,10,500
0.0,0.0,1.0,0,0,0.9,0,0,0.9,8412.16472385338,9001.00000000003,8488.63549984478,1.0,1,10,1000
0.664815020553272,0.0474867871823766,0.888888888888889,0,0,0.9,0,0,0.9,1.47774644800482,1.09401116809829,1.38986720807508,0.8,2,10,1000
